Verdict,Scope,Enclosure,ActorType,Actor,ContainingLevelInstance,InheritedRuntimeLayer,OtherOwnRuntimeLayers,LevelInstanceChain,OutlinerPath,SoftObjectPath,GUID
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_121,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_121,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB865A8202_1259043641,EAFA94D0-421E-C740-501F-A79362052D16
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_122,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_122,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA0AA02_1583495231,844267E9-4FA8-0EE4-E563-E7A4E4404B99
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_123,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_123,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA0AA02_1583496232,F434FF68-415D-1773-ED45-3EA62E1E295F
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_124,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_124,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA2AA02_1102249632,1CF3848F-4D74-6100-A47B-01B3C0BE77D2
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_125,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_125,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA2AA02_1102252633,01600378-4333-B79E-359C-F4A271419C35
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_126,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_126,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA2AA02_1102255634,37FF935E-4B84-4BE6-900F-CFBF3E34864F
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_127,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_127,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA2AA02_1102256635,6E3E8858-471C-5830-CD7D-4188E67B5078
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_128,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_128,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA2AA02_1177957636,C07A2682-4C9A-1B4D-6E8F-A7A13E89C506
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_129,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_129,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA2AA02_1177960637,AA1D3614-4B38-3747-FB96-8D8C1DDEC7F1
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_13,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_13,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1544923076,1DB14D61-4694-BCA2-313D-7E8CEBCFFF0E
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_130,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_130,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA2AA02_1177961638,71C0AC85-47B3-09FA-7588-EBB1460E8FAA
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_131,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_131,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA2AA02_1177963639,E714F477-4FE9-C487-AF4B-E69F5B3402A3
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_14,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_14,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1544925077,E6C183A5-42BC-1DB2-12EB-179EB619B841
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_15,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_15,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1544927078,3A806DD4-4ACA-FACB-BFA2-8F835F4A37A4
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_16,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_16,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1544927079,3ACAD351-4237-12DA-A68B-12ABF6D4C0CE
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_17,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_17,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1555106080,925F7923-4A19-9299-D3EE-5598B42E335E
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_18,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_18,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1555109081,7200410D-453D-4A10-5938-4AA5DCDF6A7D
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_19,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_19,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1555110082,E0786AB6-4078-BD58-EFE4-C9BBBE8062AB
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_2,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_2,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB860E8102_1371556281,41C94F2E-4524-3D72-4C62-9BA043609533
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_20,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_20,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1555111083,5AB7C868-4A64-036D-4814-84B31949E748
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_21,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_21,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1570808084,9F1324EC-4867-D394-ED60-E59775A4449C
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_22,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_22,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1591458085,6447E413-4C12-E0EB-2939-2389CFFD20BD
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_23,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_23,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1613424086,71EEF2F8-47A3-D896-7387-63B8A65B6BF1
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_24,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_24,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA0AA02_1583491229,18A7B831-4B08-AD9C-4CBB-EDAD01AA1829
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_25,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_25,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_FC3497104B5CA0AA02_1583493230,1E9C090D-4842-1264-DF76-939EC26E196B
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_26,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_26,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1644369089,244DB8F3-4675-790C-3DC0-B7957C75CC2D
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_27,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_27,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1644371090,35719121-4FFF-0369-2389-CFBF1C3F10B0
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_28,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_28,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1644372091,A51A0BD0-4F64-FE38-6117-578A650EB67C
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_29,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_29,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1654978092,63CC17B8-4804-853D-7AD6-C1AE1B998969
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_3,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_3,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB860E8102_1383624282,5DF0410B-42EC-37D2-2E8A-0AA077D1AC9C
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_30,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_30,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1654981093,A316857F-4F09-CE6B-F7FC-70954A0B23AD
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_31,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_31,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1654982094,9F4FF691-4D9C-EBB3-FFEC-A6817137668D
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_32,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_32,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1654984095,2523813D-4FD6-E732-6F5F-CB9CFFAE763C
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_33,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_33,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1667140096,F0EE68FC-476B-FEBA-35A0-BBA0E71574BD
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_34,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_34,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1681662097,8742E74A-4A59-429A-9019-398A06C2A517
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_35,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_35,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1693676098,74996D1E-40A1-6160-5DFD-D18CA0DB0908
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_36,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_36,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1714663099,89D949D4-408B-AD16-86E8-90B63D7C4F0A
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_37,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_37,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1714665100,ED40058D-47AD-B763-EE1F-6BB73C2D0A41
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_38,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_38,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1714666101,52205862-486D-B0A9-2C19-29910E5FCE84
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_39,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_39,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1723780102,4AC850B9-479D-B285-6ED0-298524C2778E
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_4,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_4,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB860E8102_1396086283,AE07C607-42FD-B003-E756-CF8898FB7C47
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_40,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_40,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1723782103,AEDD4230-42E9-990B-CAE8-C3AE7F4AB98B
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_41,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_41,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1723784104,75502F1A-46CC-0190-0D99-AEBF6CCB1662
RuleMismatch,Hogwarts,EXT,StaticMeshActor,SM_HW_EH_DoorFrame_ColumnDecor_B_42,LI_EntranceHall_EXT,DL_HW_EXT,,LI_Hogwarts > LI_EntranceHall_EXT,LV_Overland/Hogwarts/LI_Hogwarts/LevelInstances/EntranceHall/LI_EntranceHall_EXT/RENDER/Porch/SM_HW_EH_DoorFrame_ColumnDecor_B_42,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86128102_1732394105,559C09A6-47D8-28B7-1468-8D938CCA84FA
